"stats.bias","stats.MSPE","stats.RMSPE","stats.RAV","cv_predict","se.fit"
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,1.63763089072292,0.00539675036020177
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,1.19197066842063,0.00557654493391356
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,2.024316852525,0.00590357067490652
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,2.5552108537909,0.00532222886927609
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.054689557844639,0.324430606263764
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.131120777427163,0.00525189905955694
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.142942256032393,0.00520589789430435
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.183187068301135,0.00511302703356646
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.236733032860041,0.00517063466692592
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.121697673348468,0.00523443979486565
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.114009339971808,0.00515440070327737
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.0935234891490148,0.00518832821819137
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.051223419706831,0.00539939490916483
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.255756609598239,0.00527188540404978
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.191102420480741,0.00532277252074577
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.39004728576084,0.00543963132036609
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.1652954914294,0.00519057820944815
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.291334840712116,0.00522862993344076
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.2710409919662,0.00522736251685409
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.309604684614405,0.0052487942284067
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.18355893323653,0.00527069809323989
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.185616879564471,0.00526477091934086
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.424224901217368,0.00509024181644285
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.244417062065013,0.00529898674227981
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.440780266108278,0.00512825981348111
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.786221746225971,0.00517613674996721
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.356232713964597,0.0050422626550521
